date,slot_index,source_endpoint_label,natural_interval,template_interval_label,price_yuan_per_kwh,actual_load_kw,actual_pv_kw,actual_net_kwh,load_forecast_kw,pv_forecast_kw,baseline_net_kwh,plan_purchase_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,emergency_kwh,spill_kwh
2025-04-28,115,19:20:00,19:10-19:20,19:20-19:30,1.3445000000,4142.2515000000,0.0000000000,690.3752500000,4191.3908400000,0.3182285714,698.5121019048,0.0000000000,0.0000000000,720.2305257143,8513.9641126984,7713.7079730159,0.0000000000,29.8552757143
2025-04-28,116,19:30:00,19:20-19:30,19:30-19:40,1.3483000000,4064.9900000000,0.0000000000,677.4983333333,4225.2030000000,0.0000000000,704.2005000000,0.0000000000,0.0000000000,711.0363333333,7713.7079730159,6923.6676026455,0.0000000000,33.5380000000
2025-04-28,117,19:40:00,19:30-19:40,19:40-19:50,1.3490000000,4262.1892000000,0.0145000000,710.3624500000,4300.2458600000,0.0000000000,716.7076433333,0.0000000000,0.0000000000,735.4195066667,6923.6676026455,6106.5348174603,0.0000000000,25.0570566667
2025-04-28,118,19:50:00,19:40-19:50,19:50-20:00,1.3473000000,4336.8721000000,0.0000000000,722.8120166667,4332.5178000000,0.0227428571,722.0825095238,0.0000000000,0.0000000000,729.2182545238,6106.5348174603,5296.2923124339,0.0000000000,6.4062378571
2025-04-28,119,20:00:00,19:50-20:00,20:00-20:10,1.3482000000,4237.7600000000,0.0000000000,706.2933333333,4324.2270000000,0.0000000000,720.7045000000,0.0000000000,0.0000000000,728.2795000000,5296.2923124339,4487.0928679894,0.0000000000,21.9861666667
2025-04-28,120,20:10:00,20:00-20:10,20:10-20:20,1.3513000000,4276.2713000000,0.0010000000,712.7117166667,4345.7067100000,0.0000000000,724.2844516667,0.0000000000,0.0000000000,741.9198166667,4487.0928679894,3662.7375161376,0.0000000000,29.2081000000
2025-04-28,121,20:20:00,20:10-20:20,20:20-20:30,1.3400000000,4272.4065000000,0.0000000000,712.0677500000,4355.8440700000,0.0015142857,725.9737592857,0.0000000000,0.0000000000,740.0035661905,3662.7375161376,2840.5113314815,0.0000000000,27.9358161905
2025-04-28,122,20:30:00,20:20-20:30,20:30-20:40,1.3489000000,4210.6700000000,0.0000000000,701.7783333333,4338.3550000000,0.0000000000,723.0591666667,0.0000000000,0.0000000000,740.4803333333,2840.5113314815,2017.7554055556,0.0000000000,38.7020000000
2025-04-28,123,20:40:00,20:30-20:40,20:40-20:50,1.3952000000,4302.8539000000,0.0000000000,717.1423166667,4321.3601700000,0.0000000000,720.2266950000,0.0000000000,0.0000000000,735.9798650000,2017.7554055556,1200.0000000000,0.0000000000,18.8375483333
2025-04-28,124,20:50:00,20:40-20:50,20:50-21:00,1.2226000000,4495.9030000000,0.0000000000,749.3171666667,4298.2036000000,0.0000000000,716.3672666667,730.9202033333,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,18.3969633333,0.0000000000
2025-04-28,125,21:00:00,20:50-21:00,21:00-21:10,0.9332000000,4597.2600000000,0.0000000000,766.2100000000,4312.3650000000,0.0000000000,718.7275000000,735.1230000000,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,31.0870000000,0.0000000000
2025-04-28,126,21:10:00,21:00-21:10,21:10-21:20,0.9068000000,4446.8096000000,0.0000000000,741.1349333333,4402.2479500000,0.0000000000,733.7079916667,749.2540983333,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,8.1191650000
2025-04-28,127,21:20:00,21:10-21:20,21:20-21:30,0.9371000000,4289.1673000000,0.0000000000,714.8612166667,4365.6920600000,0.0000000000,727.6153433333,749.9198033333,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,35.0585866667
2025-04-28,128,21:30:00,21:20-21:30,21:30-21:40,0.9371000000,4349.5900000000,0.0000000000,724.9316666667,4336.1190000000,0.0000000000,722.6865000000,739.8366666667,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,14.9050000000
2025-04-28,129,21:40:00,21:30-21:40,21:40-21:50,0.9871000000,4550.3721000000,0.0000000000,758.3953500000,4547.6997900000,0.0000000000,757.9499650000,783.5241466667,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,25.1287966667
2025-04-28,130,21:50:00,21:40-21:50,21:50-22:00,0.7764000000,4139.0796000000,0.0000000000,689.8466000000,4113.7368300000,0.0000000000,685.6228050000,711.9863250000,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,22.1397250000
2025-04-28,131,22:00:00,21:50-22:00,22:00-22:10,0.4209000000,3376.1800000000,0.0000000000,562.6966666667,3265.2180000000,0.0000000000,544.2030000000,1385.8608333333,833.3333333333,0.0000000000,1200.0000000000,1950.0000000000,10.1691666667,0.0000000000
2025-04-28,132,22:10:00,22:00-22:10,22:10-22:20,0.3859000000,3301.9384000000,0.0000000000,550.3230666667,3189.4734400000,0.0000000000,531.5789066667,1378.6912700000,833.3333333333,0.0000000000,1950.0000000000,2700.0000000000,4.9651300000,0.0000000000
2025-04-28,133,22:20:00,22:10-22:20,22:20-22:30,0.4368000000,3381.4140000000,0.0000000000,563.5690000000,3319.8776200000,0.0000000000,553.3129366667,568.2859000000,0.0000000000,0.0000000000,2700.0000000000,2700.0000000000,0.0000000000,4.7169000000
2025-04-28,134,22:30:00,22:20-22:30,22:30-22:40,0.4198000000,3278.1700000000,0.0000000000,546.3616666667,3311.7730000000,0.0000000000,551.9621666667,1401.2806666667,833.3333333333,0.0000000000,2700.0000000000,3450.0000000000,0.0000000000,21.5856666667
2025-04-28,135,22:40:00,22:30-22:40,22:40-22:50,0.4186000000,3218.8775000000,0.0000000000,536.4795833333,3395.3122300000,0.0000000000,565.8853716667,1411.8340533333,833.3333333333,0.0000000000,3450.0000000000,4200.0000000000,0.0000000000,42.0211366667
2025-04-28,136,22:50:00,22:40-22:50,22:50-23:00,0.4241000000,3256.8260000000,0.0000000000,542.8043333333,3407.7635200000,0.0000000000,567.9605866667,593.8489166667,0.0000000000,0.0000000000,4200.0000000000,4200.0000000000,0.0000000000,51.0445833333
2025-04-28,137,23:00:00,22:50-23:00,23:00-23:10,0.4237000000,3288.0900000000,0.0000000000,548.0150000000,3338.7360000000,0.0000000000,556.4560000000,1413.3541666667,833.3333333333,0.0000000000,4200.0000000000,4950.0000000000,0.0000000000,32.0058333333
2025-04-28,138,23:10:00,23:00-23:10,23:10-23:20,0.4248000000,3203.4185000000,0.0000000000,533.9030833333,3363.4458600000,0.0000000000,560.5743100000,582.1667200000,0.0000000000,0.0000000000,4950.0000000000,4950.0000000000,0.0000000000,48.2636366667
2025-04-28,139,23:20:00,23:10-23:20,23:20-23:30,0.4240000000,3279.6334000000,0.0000000000,546.6055666667,3374.6028500000,0.0000000000,562.4338083333,586.3231966667,0.0000000000,0.0000000000,4950.0000000000,4950.0000000000,0.0000000000,39.7176300000
2025-04-28,140,23:30:00,23:20-23:30,23:30-23:40,0.4220000000,3402.1700000000,0.0000000000,567.0283333333,3351.1890000000,0.0000000000,558.5315000000,1396.8203333333,833.3333333333,0.0000000000,4950.0000000000,5700.0000000000,3.5413333333,0.0000000000
2025-04-28,141,23:40:00,23:30-23:40,23:40-23:50,0.4240000000,3200.7959000000,0.0000000000,533.4659833333,3381.8416800000,0.0000000000,563.6402800000,916.2908866667,333.3333333333,0.0000000000,5700.0000000000,6000.0000000000,0.0000000000,49.4915700000
2025-04-28,142,23:50:00,23:40-23:50,23:50-0:00+1,0.4271000000,3206.6568000000,0.0000000000,534.4428000000,3363.3004200000,0.0000000000,560.5500700000,578.6123833333,0.0000000000,0.0000000000,6000.0000000000,6000.0000000000,0.0000000000,44.1695833333
2025-04-28,143,0:00+1,23:50-24:00,0:00-0:10+1,0.4276000000,3447.1400000000,0.0000000000,574.5233333333,3334.0140000000,0.0000000000,555.6690000000,582.2460000000,0.0000000000,0.0000000000,6000.0000000000,6000.0000000000,0.0000000000,7.7226666667
2025-04-29,0,00:10:00,0:00-0:10,0:10-0:20,0.4248000000,3409.9503000000,0.0000000000,568.3250500000,3432.5145300000,0.0000000000,572.0857550000,1428.6460483333,833.3333333333,0.0000000000,6000.0000000000,6750.0000000000,0.0000000000,26.9876650000
2025-04-29,1,00:20:00,0:10-0:20,0:20-0:30,0.4245000000,3349.0502000000,0.0000000000,558.1750333333,3444.8201700000,0.0000000000,574.1366950000,1417.9301133333,833.3333333333,0.0000000000,6750.0000000000,7500.0000000000,0.0000000000,26.4217466667
2025-04-29,2,00:30:00,0:20-0:30,0:30-0:40,0.4269000000,3424.0900000000,0.0000000000,570.6816666667,3360.3770000000,0.0000000000,560.0628333333,1404.3266666667,833.3333333333,0.0000000000,7500.0000000000,8250.0000000000,0.0000000000,0.3116666667
2025-04-29,3,00:40:00,0:30-0:40,0:40-0:50,0.4272000000,3494.6984000000,0.0000000000,582.4497333333,3384.8099300000,0.0000000000,564.1349883333,1427.0398616667,833.3333333333,0.0000000000,8250.0000000000,9000.0000000000,0.0000000000,11.2567950000
2025-04-29,4,00:50:00,0:40-0:50,0:50-1:00,0.4271000000,3409.1518000000,0.0000000000,568.1919666667,3419.3282800000,0.0000000000,569.8880466667,1428.6656166667,833.3333333333,0.0000000000,9000.0000000000,9750.0000000000,0.0000000000,27.1403166667
2025-04-29,5,01:00:00,0:50-1:00,1:00-1:10,0.4285000000,3310.5900000000,0.0000000000,551.7650000000,3411.1810000000,0.0000000000,568.5301666667,589.7553333333,0.0000000000,0.0000000000,9750.0000000000,9750.0000000000,0.0000000000,37.9903333333
2025-04-29,6,01:10:00,1:00-1:10,1:10-1:20,0.4311000000,3475.3704000000,0.0000000000,579.2284000000,3423.9525700000,0.0000000000,570.6587616667,599.7894383333,0.0000000000,0.0000000000,9750.0000000000,9750.0000000000,0.0000000000,20.5610383333
2025-04-29,7,01:20:00,1:10-1:20,1:20-1:30,0.4302000000,3553.9363000000,0.0000000000,592.3227166667,3482.5090700000,0.0000000000,580.4181783333,602.1427666667,0.0000000000,0.0000000000,9750.0000000000,9750.0000000000,0.0000000000,9.8200500000
2025-04-29,8,01:30:00,1:20-1:30,1:30-1:40,0.4279000000,3471.4900000000,0.0000000000,578.5816666667,3542.0080000000,0.0000000000,590.3346666667,934.5036666667,333.3333333333,0.0000000000,9750.0000000000,10050.0000000000,0.0000000000,22.5886666667
2025-04-29,9,01:40:00,1:30-1:40,1:40-1:50,0.4312000000,3498.2464000000,0.0000000000,583.0410666667,3540.3221300000,0.0000000000,590.0536883333,596.7865983333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,13.7455316667
2025-04-29,10,01:50:00,1:40-1:50,1:50-2:00,0.4333000000,3551.4910000000,0.0000000000,591.9151666667,3573.4659800000,0.0000000000,595.5776633333,612.5334066667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,20.6182400000
2025-04-29,11,02:00:00,1:50-2:00,2:00-2:10,0.4311000000,3567.4000000000,0.0000000000,594.5666666667,3610.9740000000,0.0000000000,601.8290000000,624.4758333333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,29.9091666667
2025-04-29,12,02:10:00,2:00-2:10,2:10-2:20,0.4293000000,3567.7545000000,0.0000000000,594.6257500000,3528.8239400000,0.0000000000,588.1373233333,602.3882666667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,7.7625166667
2025-04-29,13,02:20:00,2:10-2:20,2:20-2:30,0.4324000000,3478.4647000000,0.0000000000,579.7441166667,3487.1828500000,0.0000000000,581.1971416667,591.0334416667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,11.2893250000
2025-04-29,14,02:30:00,2:20-2:30,2:30-2:40,0.4367000000,3411.7900000000,0.0000000000,568.6316666667,3531.9940000000,0.0000000000,588.6656666667,603.2068333333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,34.5751666667
2025-04-29,15,02:40:00,2:30-2:40,2:40-2:50,0.4348000000,3568.1433000000,0.0000000000,594.6905500000,3555.5221600000,0.0000000000,592.5870266667,610.9073483333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,16.2167983333
2025-04-29,16,02:50:00,2:40-2:50,2:50-3:00,0.4335000000,3666.7187000000,0.0000000000,611.1197833333,3580.7789300000,0.0000000000,596.7964883333,612.3122283333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,1.1924450000
2025-04-29,17,03:00:00,2:50-3:00,3:00-3:10,0.4357000000,3585.1600000000,0.0000000000,597.5266666667,3598.4530000000,0.0000000000,599.7421666667,613.5963333333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,16.0696666667
2025-04-29,18,03:10:00,3:00-3:10,3:10-3:20,0.4374000000,3476.0950000000,0.0000000000,579.3491666667,3565.3860300000,0.0000000000,594.2310050000,598.3862166667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,19.0370500000
2025-04-29,19,03:20:00,3:10-3:20,3:20-3:30,0.4371000000,3461.9147000000,0.0000000000,576.9857833333,3566.3880700000,0.0000000000,594.3980116667,602.0905733333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,25.1047900000
2025-04-29,20,03:30:00,3:20-3:30,3:30-3:40,0.4356000000,3521.0500000000,0.0000000000,586.8416666667,3607.3660000000,0.0000000000,601.2276666667,616.9806666667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,30.1390000000
2025-04-29,21,03:40:00,3:30-3:40,3:40-3:50,0.4353000000,3550.2654000000,0.0000000000,591.7109000000,3607.5764300000,0.0010285714,601.2625669048,624.4912700000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,32.7803700000
2025-04-29,22,03:50:00,3:40-3:50,3:50-4:00,0.4360000000,3643.6812000000,0.0020000000,607.2798666667,3586.0376300000,0.0000000000,597.6729383333,609.5045816667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,2.2247150000
2025-04-29,23,04:00:00,3:50-4:00,4:00-4:10,0.4378000000,3736.2900000000,0.0000000000,622.7150000000,3584.1480000000,0.0000000000,597.3580000000,620.3386666667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,2.3763333333,0.0000000000
2025-04-29,24,04:10:00,4:00-4:10,4:10-4:20,0.4401000000,3650.1613000000,0.0000000000,608.3602166667,3616.2694700000,0.0165000000,602.7088283333,616.6112530952,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,8.2510364286
2025-04-29,25,04:20:00,4:10-4:20,4:20-4:30,0.4389000000,3585.8428000000,0.0273000000,597.6359166667,3608.5829100000,0.0007285714,601.4303635714,619.4394735714,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,21.8035569048
2025-04-29,26,04:30:00,4:20-4:30,4:30-4:40,0.4364000000,3623.4500000000,0.0000000000,603.9083333333,3574.8570000000,0.0000000000,595.8095000000,614.6650000000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,10.7566666667
2025-04-29,27,04:40:00,4:30-4:40,4:40-4:50,0.4393000000,3651.0930000000,0.0000000000,608.5155000000,3603.5103900000,0.2295714286,600.5468030952,604.7676076190,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,3.7478923810,0.0000000000
2025-04-29,28,04:50:00,4:40-4:50,4:50-5:00,0.4422000000,3657.1515000000,0.3801000000,609.4619000000,3645.0985200000,0.0101857143,607.5147223810,613.3793730952,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,3.9174730952
2025-04-29,29,05:00:00,4:50-5:00,5:00-5:10,0.4395000000,3631.4500000000,0.0000000000,605.2416666667,3657.7480000000,0.0000000000,609.6246666667,627.3305000000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,22.0888333333
2025-04-29,30,05:10:00,5:00-5:10,5:10-5:20,0.4333000000,3568.6458000000,0.0000000000,594.7743000000,3653.7045500000,3.1974571429,608.4178488095,634.9871623810,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,40.2128623810
2025-04-29,31,05:20:00,5:10-5:20,5:20-5:30,0.4439000000,3577.9578000000,8.5693000000,594.8980833333,3682.4123600000,0.5240142857,613.6480576190,620.7145107143,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,25.8164273810
2025-04-29,32,05:30:00,5:20-5:30,5:30-5:40,0.4301000000,3597.0000000000,88.4250000000,584.7625000000,3658.5130000000,30.9000000000,604.6021666667,611.6975000000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,26.9350000000
2025-04-29,33,05:40:00,5:30-5:40,5:40-5:50,0.3713000000,3543.0065000000,297.6880000000,540.8864166667,3543.5917200000,213.7081857143,554.9805890476,1398.6387014286,833.3333333333,0.0000000000,10050.0000000000,10800.0000000000,0.0000000000,24.4189514286
2025-04-29,34,05:50:00,5:40-5:50,5:50-6:00,0.5708000000,4010.1917000000,562.4965000000,574.6158666667,4012.4025700000,466.0334000000,591.0615283333,599.2760700000,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,24.6602033333
2025-04-29,35,06:00:00,5:50-6:00,6:00-6:10,0.9099000000,4771.6700000000,848.7375000000,653.8220833333,4802.1750000000,720.0910714286,680.3473214286,0.0000000000,0.0000000000,694.1982976190,10800.0000000000,10028.6685582011,0.0000000000,40.3762142857
2025-04-29,36,06:10:00,6:00-6:10,6:10-6:20,0.9368000000,4920.6523000000,1177.5729000000,623.8465666667,4906.4995100000,973.4823000000,655.5028683333,0.0000000000,0.0000000000,661.9115200000,10028.6685582011,9293.2113137566,0.0000000000,38.0649533333
2025-04-29,37,06:20:00,6:10-6:20,6:20-6:30,0.8758000000,4788.9728000000,1499.6704000000,548.2170666667,4791.3067000000,1274.7156142857,586.0985142857,0.0000000000,0.0000000000,605.9612714286,9293.2113137566,8619.9210121693,0.0000000000,57.7442047619
2025-04-29,38,06:30:00,6:20-6:30,6:30-6:40,0.8759000000,4757.0200000000,1819.0500000000,489.6616666667,4786.8060000000,1621.5375000000,527.5447500000,0.0000000000,0.0000000000,548.8252857143,8619.9210121693,8010.1151391534,0.0000000000,59.1636190476
2025-04-29,39,06:40:00,6:30-6:40,6:40-6:50,0.8601000000,4863.9164000000,2177.4221000000,447.7490500000,4761.4784800000,1961.1362428571,466.7237061905,0.0000000000,0.0000000000,467.7896500000,8010.1151391534,7490.3488613757,0.0000000000,20.0406000000
2025-04-29,40,06:50:00,6:40-6:50,6:50-7:00,0.8442000000,4882.6681000000,2486.0900000000,399.4296833333,4793.3299200000,2289.9663428571,417.2272628571,0.0000000000,0.0000000000,417.0983552381,7490.3488613757,7026.9062444444,0.0000000000,17.6686719048
2025-04-29,41,07:00:00,6:50-7:00,7:0-7:10,0.8334000000,4770.9300000000,2758.9500000000,335.3300000000,4838.6550000000,2613.5678571429,370.8478571429,0.0000000000,0.0000000000,409.5628809524,7026.9062444444,6571.8363767196,0.0000000000,74.2328809524
2025-04-29,42,07:10:00,7:00-7:10,7:10-7:20,0.8092000000,4713.9092000000,3116.8207000000,266.1814166667,4757.4867400000,2927.9259714286,304.9267947619,0.0000000000,0.0000000000,332.4192916667,6571.8363767196,6202.4816082011,0.0000000000,66.2378750000
2025-04-29,43,07:20:00,7:10-7:20,7:20-7:30,0.7972000000,4801.0682000000,3561.5388000000,206.5882333333,4730.1318700000,3207.9415857143,253.6983807143,0.0000000000,0.0000000000,279.6617807143,6202.4816082011,5891.7462962963,0.0000000000,73.0735473810
2025-04-29,44,07:30:00,7:20-7:30,7:30-7:40,0.7644000000,4794.9100000000,4001.3625000000,132.2579166667,4706.4920000000,3456.1767857143,208.3858690476,0.0000000000,0.0000000000,248.9088214286,5891.7462962963,5615.1809391534,0.0000000000,116.6509047619
2025-04-29,45,07:40:00,7:30-7:40,7:40-7:50,0.6899000000,4533.1040000000,4327.3330000000,34.2951666667,4594.2989600000,3716.7608285714,146.2563552381,0.0000000000,0.0000000000,182.3337842857,5615.1809391534,5412.5878455026,0.0000000000,148.0386176190
2025-04-29,46,07:50:00,7:40-7:50,7:50-8:00,0.8600000000,5266.6719000000,4609.3153000000,109.5594333333,5312.9903000000,4061.8138000000,208.5294166667,0.0000000000,0.0000000000,233.7258019048,5412.5878455026,5152.8925100529,0.0000000000,124.1663685714
2025-04-29,47,08:00:00,7:50-8:00,8:00-8:10,1.1617000000,6589.9700000000,4924.7625000000,277.5345833333,6459.2720000000,4417.1839285714,340.3480119048,0.0000000000,0.0000000000,371.8175357143,5152.8925100529,4739.7619148148,0.0000000000,94.2829523810
2025-04-29,48,08:10:00,8:00-8:10,8:10-8:20,1.1683000000,6742.0744000000,5284.2431000000,242.9718833333,6597.4110400000,4640.2479571429,326.1938471429,0.0000000000,0.0000000000,369.1452371429,4739.7619148148,4329.6005402116,0.0000000000,126.1733538095
